LMK_KEY,IMPROVEMENT_ITEM,IMPROVEMENT_SUMMARY_TEXT,IMPROVEMENT_DESCR_TEXT,IMPROVEMENT_ID,IMPROVEMENT_ID_TEXT,INDICATIVE_COST
4b520cd4e605bd98b7fa7c40670e6d3af6aeab8d27c1fa8ccb81edcb1c8a6f08,1,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
55764f630ca01e33ba969156bc0374e891e12f4f19a7c00c8d4ab4f0b3a37e42,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
c8b8b6e2f0a3ac04712c9c55d2029af7f36a62d6ded5e5237496fb9d7e21254c,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
062576ff247a57fb15cda83270e247a4fed49f8ad1126fdb53bb3a29af713495,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
062576ff247a57fb15cda83270e247a4fed49f8ad1126fdb53bb3a29af713495,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
1c1f77392a17440db093861697b31d7846f0b486a75e81c95e7710343667e5a2,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
1c1f77392a17440db093861697b31d7846f0b486a75e81c95e7710343667e5a2,2,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
2edae7d11cf328da41f5321ab9dd8a8c30db61c9a678627a2a72a293fbdfa1a7,1,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
367f570954a983031a82cc6218f7fbaebcd968972bdead11d1c83ad221960af6,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
367f570954a983031a82cc6218f7fbaebcd968972bdead11d1c83ad221960af6,2,Draught proofing,Draught proofing,10.0,,£150 - £250
367f570954a983031a82cc6218f7fbaebcd968972bdead11d1c83ad221960af6,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
4903f3f7ec7c66747c1725fa13b565b59735f883736b71822f1c58ac8e51fab6,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
4903f3f7ec7c66747c1725fa13b565b59735f883736b71822f1c58ac8e51fab6,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
4903f3f7ec7c66747c1725fa13b565b59735f883736b71822f1c58ac8e51fab6,3,Increase hot water cylinder insulation,Increase hot water cylinder insulation,2.0,,£20 - £40
4903f3f7ec7c66747c1725fa13b565b59735f883736b71822f1c58ac8e51fab6,4,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
4a9c8836b7bd268bf78d62e8a4bbebd6441113a4187a0fd9007cf57ab2e85528,1,Draught proofing,Draught proofing,10.0,,£150 - £250
4a9c8836b7bd268bf78d62e8a4bbebd6441113a4187a0fd9007cf57ab2e85528,2,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
50c8b6dc25c693344ae30095c584148dcbf79509bfc7d47c308a0ba7a9dc568d,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
50c8b6dc25c693344ae30095c584148dcbf79509bfc7d47c308a0ba7a9dc568d,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
50c8b6dc25c693344ae30095c584148dcbf79509bfc7d47c308a0ba7a9dc568d,3,Increase hot water cylinder insulation,Increase hot water cylinder insulation,2.0,,£20 - £40
50c8b6dc25c693344ae30095c584148dcbf79509bfc7d47c308a0ba7a9dc568d,4,Heat recovery system for mixer showers,Heat recovery system for mixer showers,49.0,,"£600 - £1,500"
50c8b6dc25c693344ae30095c584148dcbf79509bfc7d47c308a0ba7a9dc568d,5,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
59d4fa27814c74b9cce3142bf566dac14084d215be1b1a029028f6f2a2e4d7ba,1,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
59d4fa27814c74b9cce3142bf566dac14084d215be1b1a029028f6f2a2e4d7ba,2,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
67fdcb3bfcd7a8abaae2d9a93c83bf7fc7325b819d75b5a4f696d883617d0668,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
91d1f2d0e70f5e80234f882e490379e0607022c550e44e7a9a4d5985c5c4641a,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
9c2f5859c938a582b7aa0598b448abeafcc64161b3ef64a42eedef09d8b03dde,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
9c2f5859c938a582b7aa0598b448abeafcc64161b3ef64a42eedef09d8b03dde,2,High heat retention storage heaters and dual rate meter,High heat retention storage heaters,62.0,,"£800 - £1,600"
b3bc3515e73e66e9b27da3c04c657cb5cbb2ef382788db58e66a18dba93fbede,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
b3bc3515e73e66e9b27da3c04c657cb5cbb2ef382788db58e66a18dba93fbede,2,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
b3bc3515e73e66e9b27da3c04c657cb5cbb2ef382788db58e66a18dba93fbede,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
c16c0f0eaf063a9ee2f75008e30325313dd500f9a30acbe999f86fc4db9e0fe8,1,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
cc6326ce2dbd07bbd129dc204d2314271a306f15fa0fcbe7fda06a1a44f0077b,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
cc6326ce2dbd07bbd129dc204d2314271a306f15fa0fcbe7fda06a1a44f0077b,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
cc6326ce2dbd07bbd129dc204d2314271a306f15fa0fcbe7fda06a1a44f0077b,3,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
cc6326ce2dbd07bbd129dc204d2314271a306f15fa0fcbe7fda06a1a44f0077b,4,Flue gas heat recovery device in conjunction with boiler,Flue gas heat recovery,50.0,,"£900 - £1,500"
e35a66d96ae2e3a2729f830d53c5f13b76723852d6c73d2a6a8eb97660571631,1,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
e6360feacb0a5e5200113066154c20b99c09e972fff0c49a4822c4b1db6834c5,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
e6360feacb0a5e5200113066154c20b99c09e972fff0c49a4822c4b1db6834c5,2,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
e6360feacb0a5e5200113066154c20b99c09e972fff0c49a4822c4b1db6834c5,3,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
e6f050183bac775e7faa3b7f72ed3313db310ac4b5c5fd0015d43f0d293fb757,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
e6f050183bac775e7faa3b7f72ed3313db310ac4b5c5fd0015d43f0d293fb757,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
e6f050183bac775e7faa3b7f72ed3313db310ac4b5c5fd0015d43f0d293fb757,3,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
e6f050183bac775e7faa3b7f72ed3313db310ac4b5c5fd0015d43f0d293fb757,4,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
f0e747a87f5b1e9bfa3e1a8072e730f0d62853c9299c00d7f4576936a507a71f,1,Increase loft insulation to 270 mm,Increase loft insulation to 270 mm,5.0,,"£900 - £1,200"
f0e747a87f5b1e9bfa3e1a8072e730f0d62853c9299c00d7f4576936a507a71f,2,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
f9373d28ae010ee27f8573fd4947ff2eba954a69005eb630b79123d94812601f,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
f9373d28ae010ee27f8573fd4947ff2eba954a69005eb630b79123d94812601f,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
f9373d28ae010ee27f8573fd4947ff2eba954a69005eb630b79123d94812601f,3,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
f9373d28ae010ee27f8573fd4947ff2eba954a69005eb630b79123d94812601f,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
0bb276df40dbcb341b4c9a8c2c8b2e9f7b66da941b42a00706c4b24bd0ef6b87,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
1518fc50f00bb6522ece481e824884101d8d15e5a7799418a754d4e9cc278ec7,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
1b008969206dd73b37977e7bbe6fe79b82a1064fb7099a355fb42668b7a0fe9d,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
1b008969206dd73b37977e7bbe6fe79b82a1064fb7099a355fb42668b7a0fe9d,2,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
24d7968a2f2f5827c3137980df6ec20036bfce321551c6596d9d01b839183432,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
24d7968a2f2f5827c3137980df6ec20036bfce321551c6596d9d01b839183432,2,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
26ac45ad596cb519a5b7b0a8af5070484210152e7f0d358660f36340c72d5df8,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
26ac45ad596cb519a5b7b0a8af5070484210152e7f0d358660f36340c72d5df8,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£30 - £35
2ac0db1c08d2081652e4566335afc6725cf09e343eaba0a0161a65c3790911c5,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
2ac0db1c08d2081652e4566335afc6725cf09e343eaba0a0161a65c3790911c5,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
2ac0db1c08d2081652e4566335afc6725cf09e343eaba0a0161a65c3790911c5,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£450 - £525
2ac0db1c08d2081652e4566335afc6725cf09e343eaba0a0161a65c3790911c5,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
3642e276e6f1695485192afea66a0758dbc3d5a32e54c3f6fe91364435fbf0c6,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
3642e276e6f1695485192afea66a0758dbc3d5a32e54c3f6fe91364435fbf0c6,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
3642e276e6f1695485192afea66a0758dbc3d5a32e54c3f6fe91364435fbf0c6,3,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
3ea2c034e61ca822b837cbc26c5e58a57bcb7e11a5f9b612d55fb43af05fe271,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
3ea2c034e61ca822b837cbc26c5e58a57bcb7e11a5f9b612d55fb43af05fe271,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
48ab66eb6bdfdd236a08fac771d83da0a2f52ce006d31a131255e00926d1adc7,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
49fac23cab7622394f32b912a6048ec65472463a615f685fbc5c9cd60d5ac4c2,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
49fac23cab7622394f32b912a6048ec65472463a615f685fbc5c9cd60d5ac4c2,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
49fac23cab7622394f32b912a6048ec65472463a615f685fbc5c9cd60d5ac4c2,3,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
49fac23cab7622394f32b912a6048ec65472463a615f685fbc5c9cd60d5ac4c2,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
51ee6257ccf668a4d997ffabf0934c10517479bbdfe0c24084ab15cc4e22afe3,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
51ee6257ccf668a4d997ffabf0934c10517479bbdfe0c24084ab15cc4e22afe3,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
55aacef435d520f7ec44844c8b4a7447ca666f0d21cc799186521a1b75e6be8e,1,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£120 - £140
55aacef435d520f7ec44844c8b4a7447ca666f0d21cc799186521a1b75e6be8e,2,High heat retention storage heaters,High heat retention storage heaters,60.0,,"£800 - £1,600"
55aacef435d520f7ec44844c8b4a7447ca666f0d21cc799186521a1b75e6be8e,3,Heat recovery system for mixer showers,Heat recovery system for mixer showers,49.0,,"£600 - £1,500"
5ad6d624ec1dc2f091fc899f3a2407e8abbf8e3aa4a9c48042ffff1eef869c86,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
5ad6d624ec1dc2f091fc899f3a2407e8abbf8e3aa4a9c48042ffff1eef869c86,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
5ad6d624ec1dc2f091fc899f3a2407e8abbf8e3aa4a9c48042ffff1eef869c86,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£270 - £315
6592b6ded68a550c759e2bfb122cdad1b2eb9321b71e28684b8c918a7f825f4c,1,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£30 - £35
7a8138647cec8d3208bcf72e4cc5dafd4e642117b67c5b793683187fb8b2db4b,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
86414b684cd2e484e3e76d38447261e177a2db66291457b223435be6d0ab5508,1,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£30 - £35
8859c03df7b22a1108f19edca0522d80695b5ceaf22260ed0694d4315c4edcce,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
8859c03df7b22a1108f19edca0522d80695b5ceaf22260ed0694d4315c4edcce,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
8859c03df7b22a1108f19edca0522d80695b5ceaf22260ed0694d4315c4edcce,3,Draught proofing,Draught proofing,10.0,,£150 - £250
8859c03df7b22a1108f19edca0522d80695b5ceaf22260ed0694d4315c4edcce,4,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£30 - £35
8859c03df7b22a1108f19edca0522d80695b5ceaf22260ed0694d4315c4edcce,5,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
8859c03df7b22a1108f19edca0522d80695b5ceaf22260ed0694d4315c4edcce,6,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
a591fc3082450ef1645adb87e9539d697d26321b5f56125d47b8788a034d2869,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
a591fc3082450ef1645adb87e9539d697d26321b5f56125d47b8788a034d2869,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
a591fc3082450ef1645adb87e9539d697d26321b5f56125d47b8788a034d2869,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£30 - £35
a726b940b064f40bacba6158be2437ed1b8b851273ace53d94ae4b03bfd5e8cb,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
a726b940b064f40bacba6158be2437ed1b8b851273ace53d94ae4b03bfd5e8cb,2,Draught proofing,Draught proofing,10.0,,£150 - £250
a726b940b064f40bacba6158be2437ed1b8b851273ace53d94ae4b03bfd5e8cb,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
ab5935707103595aa4e45df3f3a01308b81e839f860fb3d145a03691d4e18936,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
b8fc3c27cbbc1424cdef8010d4334fac01dbf5520bd5b679952d54a0ee4e1d90,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
b8fc3c27cbbc1424cdef8010d4334fac01dbf5520bd5b679952d54a0ee4e1d90,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
c42fb5e2f1268e558f6883f93d00e323dbfbb70e3fa076abd70fe29e5702a662,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
c42fb5e2f1268e558f6883f93d00e323dbfbb70e3fa076abd70fe29e5702a662,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
c7bbd377368daa8b4136614cd2e73c928f83df5a6b934d65c1562e53ebbff639,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
c7c7fad22fef82f86523811bd594ef17b3f55eb88468365270f6217e88f1d6a0,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
c7c7fad22fef82f86523811bd594ef17b3f55eb88468365270f6217e88f1d6a0,2,Draught proofing,Draught proofing,10.0,,£150 - £250
c7c7fad22fef82f86523811bd594ef17b3f55eb88468365270f6217e88f1d6a0,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£30 - £35
c7c7fad22fef82f86523811bd594ef17b3f55eb88468365270f6217e88f1d6a0,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
d4b75d7017457e8c1fad148ff413cef412780a562af2b329d7e7c45ace2a11b6,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
d626932cf9ac83ce5f7bc545c21578aa90a554d76b65ef75b74fb107b004058a,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
df7a90201f173bf6e3af7ddb28c605bfcfd5fc1faef207aa3143e15a2cf45995,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
df7a90201f173bf6e3af7ddb28c605bfcfd5fc1faef207aa3143e15a2cf45995,2,Draught proofing,Draught proofing,10.0,,£150 - £250
df7a90201f173bf6e3af7ddb28c605bfcfd5fc1faef207aa3143e15a2cf45995,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
e0ac64bded75bdcb12fa531f65ae6cc832b96056a01e1ac3327c13c55a0fa745,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
e0ac64bded75bdcb12fa531f65ae6cc832b96056a01e1ac3327c13c55a0fa745,2,Draught proofing,Draught proofing,10.0,,£150 - £250
e0ac64bded75bdcb12fa531f65ae6cc832b96056a01e1ac3327c13c55a0fa745,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
e0ac64bded75bdcb12fa531f65ae6cc832b96056a01e1ac3327c13c55a0fa745,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
e280372fda33278f2aae04ab91fb282e3867afaafb21b5f59432fb2a417a36bc,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
e280372fda33278f2aae04ab91fb282e3867afaafb21b5f59432fb2a417a36bc,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£30 - £35
f08e1d8178e2c29e76f367e63153d108fe1a5552d0288efeb1eb63ad97426219,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
f08e1d8178e2c29e76f367e63153d108fe1a5552d0288efeb1eb63ad97426219,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£90 - £105
fa5f6eeddc1aacd9c96eef8af49426d1c13445ee8862c36c17092158be345ba0,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
fa5f6eeddc1aacd9c96eef8af49426d1c13445ee8862c36c17092158be345ba0,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£30 - £35
febeca380663de79ac425733183d546d5bec3a6b1a44f4a056f312571412403b,1,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
febeca380663de79ac425733183d546d5bec3a6b1a44f4a056f312571412403b,2,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
febeca380663de79ac425733183d546d5bec3a6b1a44f4a056f312571412403b,3,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
137012ebdbbd246f6de2e14be3c62caf18ddd2a0a9fe559328d6b59652282cc5,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
137555244a5226601590b157917e0db0cbf71b3ce85f227d4a26b216721de854,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
137555244a5226601590b157917e0db0cbf71b3ce85f227d4a26b216721de854,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
137555244a5226601590b157917e0db0cbf71b3ce85f227d4a26b216721de854,3,Draught proofing,Draught proofing,10.0,,£150 - £250
137555244a5226601590b157917e0db0cbf71b3ce85f227d4a26b216721de854,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
162c17c42c0b4f1ee0ffcf925cabceab2c32284f03b3de7408febec2bff6ca71,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
162c17c42c0b4f1ee0ffcf925cabceab2c32284f03b3de7408febec2bff6ca71,2,Draught proofing,Draught proofing,10.0,,£150 - £250
162c17c42c0b4f1ee0ffcf925cabceab2c32284f03b3de7408febec2bff6ca71,3,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,500"
162c17c42c0b4f1ee0ffcf925cabceab2c32284f03b3de7408febec2bff6ca71,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
34a40019fc1283ae55b38e2d5b2708c701bd93c698ce187874ca02edc8840ab7,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
34a40019fc1283ae55b38e2d5b2708c701bd93c698ce187874ca02edc8840ab7,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
